[control]genre,[control]game,[control]player_id,[control]session_id,[control]video_name
Shooter,Shootout,D57F474B-B38C-E9AF-73CC-2CF16EED3827,D0DC97BC-0DDF-53EF-41EF-8144466D0A1C,D57F474B-B38C-E9AF-73CC-2CF16EED3827_gallery_D0DC97BC-0DDF-53EF-41EF-8144466D0A1C.webm
Shooter,Shootout,D8D27F81-4F83-E10A-448A-735447867552,91C8F134-CDF6-A620-1102-802BAF839920,D8D27F81-4F83-E10A-448A-735447867552_gallery_91C8F134-CDF6-A620-1102-802BAF839920.webm
Shooter,Shootout,DE775A65-68D5-C477-E2F7-BCC1AEF0B850,F2BA864E-AA10-BD5C-862E-7253E1FBA1AF,DE775A65-68D5-C477-E2F7-BCC1AEF0B850_gallery_F2BA864E-AA10-BD5C-862E-7253E1FBA1AF.webm
Shooter,Shootout,FB3409F8-2ADE-757A-A1A5-DC1BBBD1131A,29F2B623-2588-2B21-FE88-9F97A407927E,FB3409F8-2ADE-757A-A1A5-DC1BBBD1131A_gallery_29F2B623-2588-2B21-FE88-9F97A407927E.webm
Shooter,Shootout,FB70D507-2F2A-0F83-3B53-75EB8452F5E0,6EE64343-9AD4-55CC-FC42-DDE21C60FEE8,FB70D507-2F2A-0F83-3B53-75EB8452F5E0_gallery_6EE64343-9AD4-55CC-FC42-DDE21C60FEE8.webm
Shooter,TopDown,06F9F8CE-9696-23CA-25B5-000AA4A793BA,C86AF96D-40B2-6580-4B90-A004554F9E1C,06F9F8CE-9696-23CA-25B5-000AA4A793BA_topdown_C86AF96D-40B2-6580-4B90-A004554F9E1C.webm
Shooter,TopDown,3C54E0F5-9C12-3137-9EC1-39645770F53A,1842E98B-7922-7AA7-C7D4-09757E37911E,3C54E0F5-9C12-3137-9EC1-39645770F53A_topdown_1842E98B-7922-7AA7-C7D4-09757E37911E.webm
Shooter,TopDown,5502FDE7-6AB5-FE68-3AC3-EB99E27C2B91,C38DD15A-353B-4ECC-81CA-10D57234AFA7,5502FDE7-6AB5-FE68-3AC3-EB99E27C2B91_topdown_C38DD15A-353B-4ECC-81CA-10D57234AFA7.webm
Shooter,TopDown,5CD23052-9069-615B-22B2-CB8E9A2413C9,FF3CB877-59D4-FA49-93D7-7EA95019AF28,5CD23052-9069-615B-22B2-CB8E9A2413C9_topdown_FF3CB877-59D4-FA49-93D7-7EA95019AF28.webm
Shooter,TopDown,64A0EC69-0CE2-8405-0FFC-D63A7F55E703,1C750044-BB75-4A39-5FEA-88ADA085D599,64A0EC69-0CE2-8405-0FFC-D63A7F55E703_topdown_1C750044-BB75-4A39-5FEA-88ADA085D599.webm
Shooter,TopDown,862DB2BA-55C9-5794-03BC-FBBA3BEE80C7,B7A77239-3F66-A6F1-BCA9-ADF8C6B19130,862DB2BA-55C9-5794-03BC-FBBA3BEE80C7_topdown_B7A77239-3F66-A6F1-BCA9-ADF8C6B19130.webm
Shooter,TopDown,99C0C5AE-01AD-1BB2-A36B-74B166CB26BA,D8DE63B6-5FC4-8150-170E-46051417D324,99C0C5AE-01AD-1BB2-A36B-74B166CB26BA_topdown_D8DE63B6-5FC4-8150-170E-46051417D324.webm
Shooter,TopDown,A4D472BD-7D7D-0E62-8837-716018980593,45C957C5-0B76-5FDB-C627-8F8D26AFB5D7,A4D472BD-7D7D-0E62-8837-716018980593_topdown_45C957C5-0B76-5FDB-C627-8F8D26AFB5D7.webm
Shooter,TopDown,C5A540EA-A98F-9BE7-0AF4-CEC3DA884958,C9006249-85D9-85B8-9A49-B1284B35FE38,C5A540EA-A98F-9BE7-0AF4-CEC3DA884958_topdown_C9006249-85D9-85B8-9A49-B1284B35FE38.webm
